Additional_info,Alternative_name,Catalog,Description,Formal_name,Name,Url
,,15752,"This nuclear receptor assay system utilizes proprietary non-human cells engineered to provide constitutive, high-level expression of the human retinoic acid receptor gamma (NR1B3), a ligand-dependent transcription factor commonly referred to as RARG or RARγ. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to a RARγ-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in RARγ activity. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against human RARγ. RARγ reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the preincubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to RARγ reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0200]",,RARγ (human) Reporter Assay Kit,https://www.caymanchem.com/product/15752
,,15747,"This nuclear receptor assay system utilizes proprietary non-human mammalian cells engineered to provide constitutive, high-level expression of human constitutive androstane receptor, isoform 3 (NR1I3), a ligand-dependent transcription factor commonly referred to as CAR3. These reporter cells utilize a modified version of human CAR3 in which the native N-terminal DNA binding domain (DBD) has been replaced with that of the GAL4-DBD. The human CAR3 ligand binding domain (LBD) is unaltered and fully functional. The reporter cells also incorporate a luciferase cDNA functionally linked to the GAL4-upstream activation sequence (UAS). Thus, quantifying expressed luciferase activity provides a sensitive surrogate measure of changes in CAR3 activity resulting from direct interaction between a treatment compound and the nuclear receptor. Because this assay system expresses the [GAL4-DBD + hCAR3 LBD] hybrid receptor, the activity of modulators that act through indirect mechanisms (such as those that alter the phosphorylation status of the native N-terminal amino acid sequence of the CARs) may be dampened or go undetected. Contrary to its name, human CAR3 is not constitutively active, rather, it exhibits ligand-dependent activation. The primary application of this reporter assay system is in the screening of test compounds to quantify any functional activity, either agonist or antagonist, that they may exert on human CAR3. Reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryopreservation method yields high cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for intermediate spin-and-wash steps, viability determinations, or cell titer adjustments. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to CAR3 reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a positive-control agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0090]",,CAR3 (human) Reporter Assay Kit,https://www.caymanchem.com/product/15747
,,15769,"Human Mitochondrial Transcription Factor B2 (h-mtTFB2) is a 42 kDa, single-subunit protein resident in human mitochondria that is needed for  mitochondrial transcription. h-mtTFB2 can stimulate promoter specific mtDNA transcription in an  assay system comprising purified mitochondrial RNA polymerase (h-mtRNAP) and mitochondrial transcription factor A (h-mtTFA). hmtTFB2 is homologous to bacterial rRNA methyltransferases. [INDIGO Catalog No. MV300]",,Mitochondrial Transcription Factor B (human recombinant),https://www.caymanchem.com/product/15769
,,15953,"This assay system utilizes HEK293t cells that express NF-κB (nuclear factor kappa-lightchain enhancer of activated B cells) and contain the luciferase reporter gene functionally linked to upstream NF-κB genetic response elements. Thus, quantifying changes in luciferase expression provides a sensitive surrogate measure of changes in the level of NF-κB activation. NF-κB is a signal transduction dependent transcription factor. This NF-κB reporter cell line is validated to provide a robust dose-dependent activation response when treated with TNFɑ, or the Protein Kinase C activator Phorbol 12-myristate 13-acetate (PMA). As such, the principle application of this assay system is in the screening of test samples to quantify any functional activities that they may exert to modulate, either induce or suppress, NF-κB activities. INDIGO Bioscience’s assay kits are all-inclusive cell-based assay systems. In addition to NF-κB Reporter Cells, this kit provides two optimized media for use during cell culture and in diluting the user's test samples, a positive control activator of NF-κB, Luciferase Detection Reagent, and a cell culture-ready assay plate.",,Human NF-κB Reporter Assay System,https://www.caymanchem.com/product/15953
,,15756,"This nuclear receptor assay system utilizes proprietary non-human mammalian cells engineered to provide constitutive, high-level expression of full-length, unmodified human androgen receptor (NR3C4), a ligand-dependent transcription factor commonly referred to as AR. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to an AR-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in AR activity. Luciferase gene expression occurs after ligand-bound AR undergoes nuclear translocation, DNA binding, recruitment and assembly of the co-activators and accessory factors required to form a functional transcription complex, culminating in expression of the target gene. Unlike some other cell-based assay strategies, the readout from INDIGO’s reporter cells demands the same orchestration of all intracellular molecular interactions and events that can be expected to occur . AR reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields high cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for intermediate spin-and-wash steps, viability determinations, or cell titer adjustments. The principal application of this assay product is in the screening of test samples to quantify functional activities, either agonist or antagonist, that they may exert against the human androgen receptor. It is an all-inclusive assay system that includes, in addition to AR reporter cells, two optimized media for use during cell culture and (optionally) in diluting the test samples, a reference agonist, luciferase detection reagent, a cell culture-ready assay plate, and a detailed protocol. [INDIGO Catalog No. IB0300]",,AR (human) Reporter Assay Kit,https://www.caymanchem.com/product/15756
,,15737,"This nuclear receptor assay system utilizes proprietary non-human cells engineered to provide constitutive, high-level expression of the full-length human estrogen receptor 1 (NR3A1), a ligand-dependent transcription factor commonly referred to as ERα. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to an ERα-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in ERα activity. Luciferase gene expression occurs after ligand-bound ERα undergoes nuclear translocation, DNA binding, recruitment and assembly of the co-activators and accessory factors required to form a functional transcription complex, culminating in expression of the target gene. Unlike some other cell-based assay strategies, the readout from INDIGO’s reporter cells demands the same orchestration of all intracellular molecular interactions and events that can be expected to occur . ERα reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. The principal application of this assay product is in the screening of test samples to quantify functional activities, either agonist or antagonist, that they may exert against the human estrogen receptor. It is an all-inclusive assay system that includes, in addition to ERα reporter cells, two optimized media for use during cell culture and in diluting the test samples, a reference agonist, luciferase detection reagent, a cell culture-ready assay plate, and a detailed protocol. [INDIGO Catalog No. IB0040]",,ERα (human) Reporter Assay Kit,https://www.caymanchem.com/product/15737
,,15755,"INDIGO’s panel of RAR reporter assays utilizes non-human mammalian cells engineered to individually express human retinoic acid receptors, RARα (NR1B1), RARβ (NR1B2), or RARγ (NR1B3). INDIGO’s RAR reporter cells include the luciferase reporter gene functionally linked to a responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in RARα, RARβ or RARγ activity. The principal application of this assay panel is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against the three human RAR’s. RAR reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to RAR reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0230]",,RAR (human) Reporter Assays Panel,https://www.caymanchem.com/product/15755
,,15754,"This nuclear receptor assay system utilizes proprietary non-human cells engineered to provide constitutive, high-level expression of the human retinoic acid receptor, alpha (NR1B1), a ligand-dependent transcription factor commonly referred to as RARA or RARα. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to a RARα-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in RARα activity. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against human RARα. RARα reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the preincubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to RARα reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0220]",,RARα (human) Reporter Assay Kit,https://www.caymanchem.com/product/15754
,,17734,"Nuclear factor (erythroid-derived 2)-like 2 (Nrf2) is a ubiquitously expressed, basic leucine zipper transcription factor. It regulates the expression of a variety of genesencoding proteins that play critical roles in cyto-protection, as well as the detoxification and clearance of harmful endogenous and xenobiotic substances. In particular, Nrf2 regulates the expression of antioxidant proteins that confer cyto-protection against oxidative damage. Under normal conditions Nrf2 resides in the cytoplasm in association with Keap1 and Cullin 3. Within the confines of this protein cluster Nrf2 is the target of ubiquitination and rapid turn-over via proteasomal degradation. However, under conditions of cellular oxidative stress the tight association of Nrf2 with Keap1 and Cullin 3 is broken, effectively disrupting the otherwise efficient process of Nrf2 degradation. Once non-ubiquitinated Nrf2 accumulates in the cytoplasm it translocates into the nucleus, whereupon it forms hetero-dimers with Maf. In this configuration Nrf2 binds to antioxidant response element (ARE) sequences resident in the promoter regions of some genes, initiating transcription complex formation, and culminating in the expression of antioxidant proteins.",,Nrf2 (human) Reporter Assay Kit,https://www.caymanchem.com/product/17734
,,15735,"This nuclear receptor assay system utilizes proprietary non-human mammalian cells engineered to provide constitutive, high-level expression of human liver X receptor alpha (NR1H3), a ligand-dependent transcription factor commonly referred to as LXRα. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to a LXRα-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in LXRα activity. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against human LXRα. LXRα reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the preincubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to LXRα reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0031]",,LXRα (human) Reporter Assay Kit,https://www.caymanchem.com/product/15735
,,27097,"This nuclear receptor assay system utilizes proprietary non-human mammalian cells engineered to provide constitutive, high-level expression of Human Constitutive Androstane Receptor (Isoform 2) (nr1i3), a ligand-dependent transcription factor commonly referred to as CAR2. These reporter cells utilize a modified version of human CAR2 in which the native N-terminal DNA binding domain (DBD) has been replaced with that of the yeast GAL4-DBD. The CAR2 ligand binding domain (LBD) is unaltered and fully functional. The reporter cells also incorporate a luciferase cDNA functionally linked to the yeast GAL4-upstream activation sequence (UAS). Thus, quantifying expressed luciferase activity provides a sensitive surrogate measure of changes in CAR2 activity resulting from direct interaction between a treatment compound and the nuclear receptor. Because this assay system expresses the [GAL4-DBD + hCAR2 LBD] hybrid receptor, the activity of modulators that act through indirect mechanisms (such as those that alter the phosphorylation status of the native N-terminal amino acid sequence of the CARs) are unlikely to be detected.Contrary to its name, human CAR2 is not constitutively active. Rather, isoform 2 of CAR exhibits ligand-dependent activation. Hence, the primary application of this reporter assay system is in the screening of test compounds to quantify any functional activity, either agonist or antagonist, that they may exert on human CAR2.Reporter cells are prepared using INDIGO's proprietary CryoMite™ process. This cryopreservation method yields high cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for viability determinations or cell titer adjustments.INDIGO Bioscience's Nuclear Receptor Reporter Assays are all-inclusive cell-based assay systems. In addition to CAR2 Reporter Cells, this kit provides two optimized media for use during cell culture in diluting the user's test samples, a positive-control agonist, Luciferase Detection Reagent, and a cell culture-ready assay plate.[INDIGO Catalog No. IB00921]",,CAR2 (human) Reporter Assay Kit,https://www.caymanchem.com/product/27097
,,15729,"This nuclear receptor assay system utilizes proprietary non-human cells engineered to provide constitutive, high-level expression of the human peroxisome proliferator-activated receptor gamma (NR1C3), a ligand-dependent transcription factor commonly referred to as PPARG or PPARγ. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to a PPARγ-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in PPARγ activity. The principle application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against human PPARγ. PPARγ reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the preincubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to PPARγ reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate.  [INDIGO Catalog No. IB0010]",,PPARγ (human) Reporter Assay Kit,https://www.caymanchem.com/product/15729
,,15744,"This nuclear receptor assay system utilizes proprietary non-human cells engineered to provide constitutive, high-level expression of the human retinoid X receptor beta (NR2B2), a ligand-dependent transcription factor commonly referred to as RXRB or RXRβ. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to a RXRβ-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in RXRβ activity. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against human RXRβ. RXRβ reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryopreservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to RXRβ reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0081]",,RXRβ (human) Reporter Assay Kit,https://www.caymanchem.com/product/15744
,,15745,"This nuclear receptor assay system utilizes proprietary non-human cells engineered to provide constitutive, high-level expression of the human retinoid X receptor gamma (NR2B3), a ligand-dependent transcription factor commonly referred to as RXRG or RXRγ. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to a RXRγ-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in RXRγ activity. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against human RXRγ. RXRγ reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryopreservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to RXRγ reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0082]",,RXRγ (human) Reporter Assay Kit,https://www.caymanchem.com/product/15745
,,15741,"This nuclear receptor assay system utilizes proprietary non-human mammalian cells engineered to provide constitutive, high-level expression of human farnesoid X receptor (NR1H4), a ligand-dependent transcription factor commonly referred to as FXR. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to an FXR-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in FXR activity. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against human FXR. FXR reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to FXR reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0060]",,FXR (human) Reporter Assay Kit,https://www.caymanchem.com/product/15741
,,15734,"This nuclear receptor assay system utilizes proprietary non-human mammalian cells engineered to provide constitutive, high-level expression of human liver X receptor beta (NR1H2), a ligand-dependent transcription factor commonly referred to as LXRβ. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to a LXRβ-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in LXRβ activity. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against human LXRβ. LXRβ reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the preincubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to LXRβ reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0030]",,LXRβ (human) Reporter Assay Kit,https://www.caymanchem.com/product/15734
,,15762,"This nuclear receptor assay system utilizes proprietary non-human cells engineered to provide constitutive, high-level expression of the mouse peroxisome proliferator-activated receptor alpha (NR1C1), a ligand-dependent transcription factor commonly referred to as PPARA or mPPARα. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to a PPARα-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in mPPARα activity. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against mPPARα. Mouse PPARα reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to mPPARα reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. M0011]",,PPARα (mouse) Reporter Assay Kit,https://www.caymanchem.com/product/15762
,,15761,"This nuclear receptor assay system utilizes a proprietary rodent cell line that is further engineered to express the mouse/rat peroxisome proliferator-activated receptor gamma (NR1C3, PPARG). Because the receptor’s ligand binding domain sequence is conserved between mouse and rat species, the receptor is denoted herein as mrPPARγ. These mrPPARγ reporter cells incorporate a responsive luciferase reporter gene, therefore, quantifying expressed luciferase activity provides a sensitive surrogate measure of mrPPARγ activity in the treated cells. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against mrPPARγ. mrPPARγ reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields high cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for intermediate spin-and-wash steps, viability determinations, or cell titer adjustments. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to mrPPARγ reporter cells, this kit provides two optimized media for use in thawing the frozen cells and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. M0010]",,PPARγ (mouse/rat) Reporter Assay Kit,https://www.caymanchem.com/product/15761
,,15731,"This nuclear receptor assay system utilizes proprietary non-human cells engineered to provide constitutive, high-level expression of the human peroxisome proliferator-activated receptor delta (NR1C2), a ligand-dependent transcription factor commonly referred to as PPARD or PPARδ. INDIGO’s reporter cells include the luciferase reporter gene functionally linked to a PPARδ-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in PPARδ activity. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against human PPARδ. PPARδ reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the preincubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to PPARδ reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0015]",,PPARδ (human) Reporter Assay Kit,https://www.caymanchem.com/product/15731
,,15739,"INDIGO’s panel of ER assays utilizes non-human mammalian cells engineered to express human estrogen receptors alpha (ER1; NR3A1) and beta (ER2; NR3A2), ligand-dependent transcription factors commonly referred to as ERα and ERβ. INDIGO’s ER reporter cells include the luciferase reporter gene functionally linked to a responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in ER activities. Luciferase gene expression occurs after ligand-bound ER undergoes nuclear translocation, DNA binding, recruitment and assembly of the co-activators and accessory factors required to form a functional transcription complex, culminating in expression of the target gene. Unlike some other cell-based assay strategies, the readout from INDIGO’s reporter cells demands the same orchestration of all intracellular molecular interactions and events that can be expected to occur . ER reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to ER reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0042]",,ER (human) Reporter Assays Panel,https://www.caymanchem.com/product/15739
,,15748,"This assay utilizes proprietary non-human mammalian cells that express isoform 1 of human constitutive androstane receptor (NR1I3), a ligand-dependent transcription factor referred to as CAR1. These reporter cells utilize a modified version of human CAR1 in which the N-terminal DNA binding domain (DBD) has been replaced with the GAL4-DBD. The human CAR1 ligand binding domain (LBD) is unaltered and fully functional. The reporter cells also incorporate a luciferase cDNA functionally linked to the GAL4-upstream activation sequence (UAS). Thus, quantifying expressed luciferase activity provides a sensitive surrogate measure of changes in CAR1 activity resulting from direct interaction between a treatment compound and the nuclear receptor. Because this assay system expresses a GAL4-DBD + hCAR1 LBD hybrid receptor, the bioactivity of activators that act through indirect mechanisms (such as those that alter the phosphorylation status of the native N-terminal amino acid sequence of CAR1) may be dampened or go undetected. Human CAR1 exhibits constitutive activity, but its activity can be further regulated through direct ligand interactions. The primary application of this reporter assay system is in the screening of test samples to quantify any functional inverse-agonist activity that they may exert on human CAR1. Reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields high cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for intermediate spin-and-wash steps, viability determinations, or cell titer adjustments. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to CAR1 reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a positive-control inverse-agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0091]",,CAR1 (human) Reporter Assay Kit,https://www.caymanchem.com/product/15748
,,15732,"INDIGO’s panel of PPAR reporter assays utilizes non-human mammalian cells engineered to express human peroxisome proliferator-activated receptors: PPARα (NR1C1), PPARδ (NR1C2), or PPARγ (NR1C3), all ligand-dependent transcription factors that are commonly referred to as PPARα, PPARδ and PPARγ. INDIGO’s PPAR reporter cells include the luciferase reporter gene functionally linked to a responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in PPARα, PPARδ, or PPARγ activity. The principal application of this assay panel is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against the three human PPARs. PPAR reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and- rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to PPAR reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB00131]",,PPAR (human) Reporter Assays Panel,https://www.caymanchem.com/product/15732
,,15757,"This human RAR-related orphan receptor gamma (RORγ) mRNA is expressed from the RORC gene in two forms  alternate usage of tissue-specific promoters. Variant 1 mRNA is expressed in numerous tissues, and encodes receptor isoform 1, referred to as RORγ. Variant 2 mRNA comprises an alternate exon 1 that replaces the exon 1 and 2 sequences found in the Variant 1 transcript. Consequently, variant 2 mRNA presents a unique 5'UTR and modified N-terminal ORF sequences, resulting in the expression of a shorter isoform 2 receptor. The isoform 2 receptor is expressed predominantly in specialized immune cells developing within the thymus; as such it is referred to as RORγt. This nuclear receptor assay system utilizes proprietary human cells engineered to provide high-level expression of a hybrid form of the human RAR-related orphan receptor gamma. The N-terminal DNA binding domains (DBD) of the native RORγ and RORγt receptors have been substituted with that of the yeast GAL4-DBD. Hence, the GAL4- RORγ hybrid receptor expressed in these reporter cells will not discern any functional differences that may exist between the native isoform 1 and isoform 2 receptors. As is true , uncharacterized molecular activators present in these reporter cells maintain RORγ in a constant state of high-level activity. The principal application of this reporter assay system is in the screening of test samples to quantify inverse-agonist activities that they may exert against human RORγ. Reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryopreservation method yields high cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for intermediate spin-and-wash steps, viability determinations, or cell titer adjustments. [INDIGO Catalog No. IB0400]",,RORγ (human) Reporter Assay Kit,https://www.caymanchem.com/product/15757
